timestamp,PB11,,Water,Level,in,m,NAP
07,03,2008,03,00,00.000,-4.43
07,03,2008,04,00,00.000,-4.42
07,03,2008,05,00,00.000,-4.43
07,03,2008,06,00,00.000,-4.42
07,03,2008,07,00,00.000,-4.42
07,03,2008,08,00,00.000,-4.43
07,03,2008,09,00,00.000,-4.42
07,03,2008,10,00,00.000,-4.43
07,03,2008,11,00,00.000,-4.43
07,03,2008,12,00,00.000,-4.43
07,03,2008,13,00,00.000,-4.44
07,03,2008,14,00,00.000,-4.43
07,03,2008,15,00,00.000,-4.44
07,03,2008,16,00,00.000,-4.44
07,03,2008,17,00,00.000,-4.44
07,03,2008,18,00,00.000,-4.43
07,03,2008,19,00,00.000,-4.43
07,03,2008,20,00,00.000,-4.44
07,03,2008,21,00,00.000,-4.44
07,03,2008,22,00,00.000,-4.43
07,03,2008,23,00,00.000,-4.43
08,03,2008,00,00,00.000,-4.44
08,03,2008,01,00,00.000,-4.44
08,03,2008,02,00,00.000,-4.44
08,03,2008,03,00,00.000,-4.43
08,03,2008,04,00,00.000,-4.44
08,03,2008,05,00,00.000,-4.44
08,03,2008,06,00,00.000,-4.44
08,03,2008,07,00,00.000,-4.44
08,03,2008,08,00,00.000,-4.44
08,03,2008,09,00,00.000,-4.45
08,03,2008,10,00,00.000,-4.44
08,03,2008,11,00,00.000,-4.44
08,03,2008,12,00,00.000,-4.44
08,03,2008,13,00,00.000,-4.44
08,03,2008,14,00,00.000,-4.44
08,03,2008,15,00,00.000,-4.44
08,03,2008,16,00,00.000,-4.44
08,03,2008,17,00,00.000,-4.45
08,03,2008,18,00,00.000,-4.44
08,03,2008,19,00,00.000,-4.45
08,03,2008,20,00,00.000,-4.45
08,03,2008,21,00,00.000,-4.44
08,03,2008,22,00,00.000,-4.45
08,03,2008,23,00,00.000,-4.44
09,03,2008,00,00,00.000,-4.44
09,03,2008,01,00,00.000,-4.45
09,03,2008,02,00,00.000,-4.44
09,03,2008,03,00,00.000,-4.45
09,03,2008,04,00,00.000,-4.45
09,03,2008,05,00,00.000,-4.44
09,03,2008,06,00,00.000,-4.45
09,03,2008,07,00,00.000,-4.44
09,03,2008,08,00,00.000,-4.45
09,03,2008,09,00,00.000,-4.45
09,03,2008,10,00,00.000,-4.44
09,03,2008,11,00,00.000,-4.43
09,03,2008,12,00,00.000,-4.42
09,03,2008,13,00,00.000,-4.41
09,03,2008,14,00,00.000,-4.4
09,03,2008,15,00,00.000,-4.38
09,03,2008,16,00,00.000,-4.37
09,03,2008,17,00,00.000,-4.36
09,03,2008,18,00,00.000,-4.32
09,03,2008,19,00,00.000,-4.28
09,03,2008,20,00,00.000,-4.26
09,03,2008,21,00,00.000,-4.24
09,03,2008,22,00,00.000,-4.23
09,03,2008,23,00,00.000,-4.23
10,03,2008,00,00,00.000,-4.22
10,03,2008,01,00,00.000,-4.23
10,03,2008,02,00,00.000,-4.23
10,03,2008,03,00,00.000,-4.22
10,03,2008,04,00,00.000,-4.23
10,03,2008,05,00,00.000,-4.24
10,03,2008,06,00,00.000,-4.23
10,03,2008,07,00,00.000,-4.24
10,03,2008,08,00,00.000,-4.24
10,03,2008,09,00,00.000,-4.24
10,03,2008,10,00,00.000,-4.25
10,03,2008,11,00,00.000,-4.25
10,03,2008,12,00,00.000,-4.25
10,03,2008,13,00,00.000,-4.24
10,03,2008,14,00,00.000,-4.2
10,03,2008,15,00,00.000,-4.14
